,id,PR
550,625736,0.00011358497599745168
551,625739,0.0003379305327370862
552,560208,9.366785821379167e-05
553,396372,9.393162438618539e-05
554,3170,0.00012907611929584254
555,232564,0.00012170650133400766
556,2690165,0.00013007962677445543
557,68738,0.00011181368653717235
558,232598,0.0001832487504256673
559,3226,0.00015795090404507173
560,494746,0.00017846551947741477
561,691371,0.0002572626967684448
562,68780,0.00013420220712426697
563,494774,0.00010659630000142978
564,887990,9.54547668293616e-05
565,855232,0.0002248635770926933
566,2165952,0.00025275859786574574
567,101575,0.00010643664657003325
568,953552,0.00013736753151844945
569,330967,8.972337555456093e-05
570,789721,0.0001776761088413632
571,756959,0.00011735155365595227
572,265440,9.366816094754227e-05
573,593129,0.00010516325181357288
574,1608941,0.00020554999164115842
575,199917,0.00015424651414917254
576,265456,9.654608114588817e-05
577,298225,0.00010799846242389854
578,789754,0.0001938637272633372
579,101628,8.451764391402748e-05
580,232701,0.00013100866018598748
581,36106,0.0006280852757049159
582,789775,0.00010051718254753007
583,462110,0.00023917325921951914
584,68896,0.00011731973711774291
585,68898,8.255236014636075e-05
586,1379627,0.0001353341539318286
587,167220,0.000132712784298158
588,199995,0.0001513032121462567
589,855356,9.985757787599421e-05
590,101701,0.0001004794011391381
591,68934,0.0005276652459108749
592,757070,9.971998025265112e-05
593,3413,8.255236014636075e-05
594,2592086,0.0002637101389561081
595,3214680,8.255236014636075e-05
596,3426,0.00027627419046499503
597,757093,0.00011049274615918438
598,920939,0.0002768827599689368
599,855405,0.00011930617429700142
600,167287,0.00014510242717640152
601,855423,0.000101908951403864
602,167296,8.286788714204501e-05
603,2395521,8.842307975239016e-05
604,396676,0.00024229298676837807
605,200074,0.0002583784472778485
606,101776,8.551124752439585e-05
607,167320,0.00021181276800560472
608,691616,0.00017161120365687252
609,920994,0.00018133578972458577
610,101795,0.00037817959390965396
611,232869,0.0003621637197864737
612,757157,0.0002604222363664505
613,921002,0.00014396674336268343
614,560554,0.00010199423163324175
615,757177,0.0002163339919085581
616,921024,0.00015147010592132532
617,167361,0.00018112713702820386
618,626115,8.835780757220406e-05
619,69060,0.0001912769842993337
620,888262,0.00014261407142997278
621,134600,0.00046576918388851774
622,986573,0.00025034458356036816
623,36310,0.00017525760638897794
624,36312,0.00017607670202180077
625,167386,0.00016407809496428612
626,3313123,0.00011535620925970012
627,36327,0.00016100383418601907
628,167399,8.255236014636075e-05
629,855531,0.00022548456559093061
630,822777,0.00034148682173392743
631,757251,9.134940666331347e-05
632,101895,0.0004400517024072241
633,3595,0.0001950880025982157
634,953875,8.255236014636075e-05
635,69153,0.00015904558543513572
636,3627,0.00017499139112559864
637,36402,8.255236014636075e-05
638,101946,0.00013922525406634856
639,331323,0.0003628766054729519
640,790078,0.000107357901540187
641,101953,0.00012005127233950658
642,855619,0.00010433973418279699
643,986695,0.0001420036707764444
644,134729,0.0001917610445257165
645,888394,9.215368659720275e-05
646,233035,9.536116589790737e-05
647,3669,0.00038910092167602887
648,757335,0.00010519751492783032
649,822874,8.255236014636075e-05
650,626268,0.0001252862411108465
651,167517,0.00026974044488949306
652,757342,0.000361099704338051
653,691807,0.0001539753748261805
654,855655,0.0001543234597704323
655,1019495,0.0003368131969519028
656,134761,0.00018859442552632397
657,233066,0.00015139956982409175
658,36468,0.00012634139513978518
659,724598,0.00012885842082143903
660,822910,0.0002180116852482278
661,822913,0.00010643664657003325
662,200322,8.627636894748862e-05
663,2133637,0.0006923665003934542
664,626310,8.939433405626411e-05
665,331400,8.255236014636075e-05
666,2854537,9.775968674340192e-05
667,2854547,0.00010220639277211854
668,102050,0.00011686754561933104
669,888484,0.00022796538650190568
670,36521,0.00019290971597653723
671,2264745,0.0006106054738816004
672,233136,0.0005786875347768993
673,3018423,9.761192754387016e-05
674,495288,0.00010117359727830704
675,36537,8.255236014636075e-05
676,233147,0.0002584338630173347
677,921289,9.477384378352593e-05
678,790224,0.0001545045603710637
679,331473,8.255236014636075e-05
680,790227,0.00010410740403901868
681,921306,0.00021148267545961015
682,855773,9.217900709931158e-05
683,823012,0.00011038732173284947
684,69348,0.000100019117454835
685,855780,0.0001169160077076635
686,495338,0.00023255555381320847
687,724720,0.00024234862252157875
688,1019633,8.286788714204501e-05
689,397042,0.0001839155889650197
690,3829,8.718982478952214e-05
691,200448,8.255236014636075e-05
692,233228,0.00015863878330870117
693,298764,0.00017858304376030482
694,298766,0.00012427867818694233
695,921359,9.217160770209021e-05
696,69402,8.586790244288196e-05
697,855836,0.00019013668662952286
698,626463,0.00025876836976904886
699,36645,0.00012054614471221797
700,921384,8.255236014636075e-05
701,2363198,0.00020771367231618763
702,954189,9.965215296814756e-05
703,266063,0.00022079917732365878
704,167762,0.00011206226734932117
705,233300,9.732773661300656e-05
706,528221,0.00013791807910755905
707,495455,0.00021116632073331452
708,659299,0.0003157097151943705
709,397156,8.533143405606121e-05
710,593772,0.00010508639745311735
711,364399,0.00011460368146348181
712,135024,8.395464163525377e-05
713,528243,0.000294605825725691
714,135032,0.00010501386841968624
715,823165,0.00011351787483076593
716,692100,0.00013052229393907837
717,561037,0.00023806787536371729
718,135054,8.255236014636075e-05
719,855952,0.00017138701322664575
720,266129,0.00019507931023523287
721,331666,0.00024243008320100064
722,69520,8.255236014636075e-05
723,135059,8.255236014636075e-05
724,3411865,0.00023099749934387754
725,888730,9.667565013838398e-05
726,69534,0.000321878217566177
727,757665,0.0002548613756393079
728,266151,9.699297415117e-05
729,266160,0.00016795011665384483
730,495547,0.0002009335395810826
731,921542,0.00011092102597607924
732,2035658,0.000190759213344387
733,561105,0.00020651560008544178
734,921554,8.611533353775126e-05
735,954322,0.00011489026908779608
736,790496,0.00011700556773740403
737,790509,0.00012115853893615629
738,135152,0.0001564940805444876
739,36849,9.392881628391627e-05
740,921598,8.255236014636075e-05
741,102399,0.000210404309269158
742,593930,9.318801925587592e-05
743,266255,0.0002143332180821414
744,1740826,0.00016012387093430056
745,692251,8.423329622682873e-05
746,2986022,0.00020355120446314965
747,3477547,0.00032093813803925645
748,659517,0.00016946232758567798
749,36934,8.571742752286125e-05
750,200775,8.255236014636075e-05
751,200777,9.153399670139373e-05
752,790604,0.00020357925479135597
753,495702,0.00018799658204916194
754,200791,0.00012714413717068062
755,626774,0.00014279223596874084
756,3379291,9.575796915211025e-05
757,135273,0.00015143400939815704
758,921710,0.0003344388673630309
759,36975,8.255236014636075e-05
760,888942,0.00010852314901644634
761,36987,0.00012293742570406783
762,69761,9.596792567277102e-05
763,790667,0.00012670772004102734
764,37026,0.0001759583347894711
765,495784,0.00012577176219341656
766,69805,0.00010722410254335887
767,168110,0.00010093512814611763
768,200882,0.00011492043733999692
769,725175,0.0004239245797914846
770,823482,8.255236014636075e-05
771,168126,0.0002479058636031258
772,594113,9.934408020289033e-05
773,790732,0.0001622596136350023
774,135378,0.00010789622105878322
775,135391,0.00018411573740905046
776,954592,0.0001228326779704869
777,495861,0.0003046048919194388
778,626939,0.0001828766781320103
779,4358,8.880635880476466e-05
780,266503,0.00010804287976232962
781,200968,0.00010541645929590026
782,889097,0.00011469311984475624
783,299277,8.255236014636075e-05
784,790797,0.000546755310469746
785,954646,9.232916346698676e-05
786,790814,0.00015009581267708577
787,921888,0.00010594235325788067
788,790820,0.0001937119838888994
789,266534,0.00010130589777150134
790,790833,0.0001982150190581003
791,364861,8.395464163525377e-05
792,201022,9.01466542369432e-05
793,168256,0.0003303276207667265
794,954694,8.255236014636075e-05
795,37197,8.723035876866474e-05
796,627026,0.00040421220365316495
797,987481,8.255236014636075e-05
798,102750,0.0002426613531562091
799,69986,0.00021662026231241658
800,4451,9.961920904055495e-05
801,987491,0.00017950890134850006
802,4458,0.0001082019575669973
803,332141,0.00014533520713083453
804,921965,0.00017701414061438865
805,135543,9.243413614673367e-05
806,102781,0.00011471550917793391
807,856451,9.320106881114251e-05
808,594309,0.00011151550144883686
809,233862,0.00019534482198903816
810,70027,0.0001266223299046266
811,299429,8.681273689363947e-05
812,758194,0.00015272233948092053
813,889276,8.459415462681486e-05
814,758208,0.0005226797152432626
815,954817,0.00013019101583934369
816,4553,9.436568295508579e-05
817,790988,0.00013877441210407229
818,299471,0.0001203947019840811
819,823762,0.0002793528556971753
820,3445208,0.0009063347859786681
821,332257,0.00023047670959775812
822,496097,9.821041377191201e-05
823,397794,0.0004701411593868671
824,987621,0.00018381785440791081
825,987643,9.414381732757149e-05
826,2003453,0.000355149163807299
827,528895,8.255236014636075e-05
828,2036252,0.0001978916609443594
829,299567,8.255236014636075e-05
830,627250,9.253810369620413e-05
831,561715,0.00016069097208798385
832,397876,0.0001215247907601441
833,102964,9.107639082970358e-05
834,397880,0.00022272909280813413
835,135740,0.00010873693888277243
836,102985,0.0003589322360362016
837,463435,0.00010553591007831937
838,791120,0.00014751053354335113
839,201297,0.00017082870055342537
840,954964,0.00016275131390540158
841,660053,0.00037120809110091857
842,922200,0.00014948359513290444
843,2527840,0.0004900585048564134
844,2855520,0.00014388355388470644
845,889449,8.255236014636075e-05
846,103033,0.00013499513349159254
847,955009,8.255236014636075e-05
848,758402,0.00025720989374268603
849,987777,0.00020116172316529478
850,627337,0.00011512549004705042
851,299668,0.00033286205548333853
852,529050,0.0006758700166769781
853,266916,9.790122824105078e-05
854,463527,0.00017981620909314662
855,758444,0.0003966630287590702
856,758453,0.00031757888014170203
857,660155,0.00012724142847297216
858,922301,0.00021581583867883933
859,398020,0.00024701058411554443
860,234192,0.00016524857859033152
861,824022,0.00014517691071550906
862,594665,0.00012377104352523805
863,496370,8.255236014636075e-05
864,4852,0.0003652946271527675
865,758520,0.00020533984735815334
866,332536,0.00010268648941324859
867,103162,0.00027057702796529694
868,299776,0.00016478569650577908
869,3347207,0.0007647350263897821
870,791308,0.00010770023799471538
871,987922,0.00011007056769811072
872,660244,0.00013299762753060684
873,496405,0.00013625350563788676
874,791318,0.00033187217559939455
875,37658,9.338743048478542e-05
876,922398,0.00023298164544188272
877,1839912,8.255236014636075e-05
878,463663,8.907101549502833e-05
879,3085111,0.0007635919093510584
880,2659130,8.255236014636075e-05
881,299840,8.255236014636075e-05
882,758601,9.671009391305936e-05
883,594765,0.00011656548919498994
884,234325,0.00016301676565985522
885,4955,8.387772232176656e-05
886,3216219,0.0006519709176657577
887,332641,8.255236014636075e-05
888,37730,0.00027054477555535085
889,758630,9.887089129701057e-05
890,496487,0.00010977742156801016
891,299882,0.00012215213222752582
892,562030,9.891316152243442e-05
893,201593,0.00012193264397211139
894,758661,0.00010009485498000069
895,70534,0.00014330427106666593
896,234374,9.911964856254838e-05
897,136075,9.754311749825726e-05
898,496525,0.00015478616240252523
899,3117973,0.00028400232751825535
900,824219,8.255236014636075e-05
901,103324,0.0001912370796909249
902,37794,0.0001234848480915206
903,3380137,0.00011634498029629192
904,660401,8.48023243737209e-05
905,398259,0.00014764508000991228
906,791480,8.255236014636075e-05
907,562105,0.0005444264283690141
908,70586,0.00034794652787694346
909,791483,0.0003108140614545766
910,136124,0.00024185360004877883
911,201667,8.255236014636075e-05
