tr_date,tr_time,upgb,downgb
2018/3/5,1:00:00,0.00335129737854004,"0.00676482200622559"
2018/3/5,2:00:00,0.000813741683959961,"0.00155771255493164"
2018/3/5,3:00:00,0.00202427864074707,"0.117701663970947"
2018/3/5,4:00:00,0.000886516571044922,"0.00392434120178223"
2018/3/5,5:00:00,0.000509891510009766,"0.000869922637939453"
2018/3/5,6:00:00,0.00289394378662109,"0.0182082843780518"
2018/3/5,7:00:00,0.00367514610290527,"0.0244340801239014"
2018/3/5,8:00:00,0.00310794830322266,"0.0317277526855469"
2018/3/5,9:00:00,0.00136355400085449,"0.00757415771484375"
2018/3/5,10:00:00,0.00177454948425293,"0.00529203414916992"
2018/3/5,11:00:00,0.0109407997131348,"1.00172250747681"
2018/3/5,12:00:00,0.00827716827392578,"0.0932755470275879"
2018/3/5,13:00:00,0.00583008766174316,"0.0353058052062988"
2018/3/5,14:00:00,0.00218264579772949,"0.0678282356262207"
2018/3/5,15:00:00,0.00244720458984375,"0.0159071636199951"
2018/3/5,16:00:00,0.00130298614501953,"0.00689939498901367"
2018/3/5,17:00:00,0.00665484428405762,"0.0128225421905518"
2018/3/5,18:00:00,0.00690682411193848,"0.0200078201293945"
2018/3/5,19:00:00,0.00734505653381348,"0.0521405982971191"
2018/3/5,20:00:00,0.0118574237823486,"0.11512017250061"
2018/3/5,21:00:00,0.0368371868133545,"0.322859220504761"
2018/3/5,22:00:00,0.0180556201934814,"0.376343564987183"
2018/3/5,23:00:00,0.0117421054840088,"0.333223304748535"
2018/3/6,0:00:00,0.0079953670501709,"0.232042570114136"
2018/3/6,1:00:00,0.000746850967407227,"0.00128153800964355"
2018/3/6,2:00:00,0.00193671226501465,"0.00426139831542969"
2018/3/6,3:00:00,0.000649814605712891,"0.00105284690856934"
2018/3/6,4:00:00,0.000959081649780273,"0.00182908058166504"
2018/3/6,5:00:00,0.000686655044555664,"0.00129406929016113"
2018/3/6,6:00:00,0.00422891616821289,"0.0286549472808838"
2018/3/6,7:00:00,0.00567849159240723,"0.0481901454925537"
2018/3/6,8:00:00,0.00346523284912109,"0.0374561595916748"
2018/3/6,9:00:00,0.00691568374633789,"0.14226541519165"
2018/3/6,10:00:00,0.00149750709533691,"0.00496955871582031"
2018/3/6,11:00:00,0.00151225090026855,"0.00852705955505371"
2018/3/6,12:00:00,0.00227921485900879,"0.01237717628479"
2018/3/6,13:00:00,0.0516689395904541,"0.0562592697143555"
2018/3/6,14:00:00,0.00235257148742676,"0.0169322681427002"
2018/3/6,15:00:00,0.0173465824127197,"0.171709442138672"
2018/3/6,16:00:00,0.00824369430541992,"0.179382076263428"
2018/3/6,17:00:00,0.0300793170928955,"0.173034420013428"
2018/3/6,18:00:00,0.00614561080932617,"0.0979646778106689"
2018/3/6,19:00:00,0.0169861793518066,"0.510781288146973"
2018/3/6,20:00:00,0.0152665710449219,"0.137428894042969"
2018/3/6,21:00:00,0.0188626384735107,"0.270786371231079"
2018/3/6,22:00:00,0.0284738445281982,"0.306308860778809"
2018/3/6,23:00:00,0.0159866523742676,"0.242877578735352"
2018/3/7,0:00:00,0.00757303237915039,"0.155135345458984"
2018/3/7,1:00:00,0.00151551246643066,"0.0354922962188721"
2018/3/7,2:00:00,0.000240345001220703,"0.00053863525390625"
2018/3/7,3:00:00,0.000656518936157227,"0.000967941284179688"
2018/3/7,4:00:00,0.000587043762207031,"0.000892143249511719"
2018/3/7,5:00:00,0.000983800888061523,"0.00241199493408203"
2018/3/7,6:00:00,0.00219030380249023,"0.00896339416503906"
2018/3/7,7:00:00,0.00347366333007813,"0.0186912250518799"
2018/3/7,8:00:00,0.00582167625427246,"0.0801090526580811"
2018/3/7,9:00:00,0.00382297515869141,"0.046599006652832"
2018/3/7,10:00:00,0.00669907569885254,"0.0173193645477295"
2018/3/7,11:00:00,0.00106006622314453,"0.00462118148803711"
2018/3/7,12:00:00,0.00380249977111816,"0.0185369873046875"
2018/3/7,13:00:00,0.00624491691589355,"0.0210116195678711"
2018/3/7,14:00:00,0.0037671947479248,"0.0287008953094482"
2018/3/7,15:00:00,0.0134203147888184,"1.01262050628662"
2018/3/7,16:00:00,0.00291912078857422,"0.0466679763793945"
2018/3/7,17:00:00,0.00318609237670898,"0.018946361541748"
2018/3/7,18:00:00,0.00679729461669922,"0.0455037117004395"
2018/3/7,19:00:00,0.00932286262512207,"0.0538641548156738"
2018/3/7,20:00:00,0.0260722255706787,"0.0247754573822021"
2018/3/7,21:00:00,0.0233603954315186,"0.101978797912598"
2018/3/7,22:00:00,0.0211825370788574,"0.210913047790527"
2018/3/7,23:00:00,0.0100562286376953,"0.736295833587646"
2018/3/8,0:00:00,0.0160517883300781,"0.324682483673096"
2018/3/8,1:00:00,0.0046044921875,"0.220737895965576"
2018/3/8,2:00:00,0.00375888824462891,"0.0484075736999512"
2018/3/8,3:00:00,0.000562829971313477,"0.000775823593139648"
2018/3/8,4:00:00,0.000404214859008789,"0.000792274475097656"
2018/3/8,5:00:00,0.000596952438354492,"0.000789451599121094"
2018/3/8,6:00:00,0.00248339653015137,"0.0257584571838379"
2018/3/8,7:00:00,0.072616548538208,"0.0993462085723877"
2018/3/8,8:00:00,0.0112026977539063,"0.0433005905151367"
2018/3/8,9:00:00,0.00279553413391113,"0.0190516948699951"
2018/3/8,10:00:00,0.00171164512634277,"0.0175830745697021"
2018/3/8,11:00:00,0.00208681106567383,"0.0120477390289307"
2018/3/8,12:00:00,0.00413924217224121,"0.0117184638977051"
2018/3/8,13:00:00,0.00640657424926758,"0.0523211479187012"
2018/3/8,14:00:00,0.00229775428771973,"0.0163154697418213"
2018/3/8,15:00:00,0.00159856796264648,"0.139961853027344"
2018/3/8,16:00:00,0.00200209617614746,"0.00984575271606445"
2018/3/8,17:00:00,0.00318779945373535,"0.0127942180633545"
2018/3/8,18:00:00,0.0077991771697998,"0.0354808235168457"
2018/3/8,19:00:00,0.00928227424621582,"0.297474241256714"
2018/3/8,20:00:00,0.0384698486328125,"0.332573108673096"
2018/3/8,21:00:00,0.0118452644348145,"0.230058565139771"
2018/3/8,22:00:00,0.0398765563964844,"0.432852563858032"
2018/3/8,23:00:00,0.0324302005767822,"0.343083438873291"
2018/3/9,0:00:00,0.00965255737304688,"0.266619338989258"
2018/3/9,1:00:00,0.0033116340637207,"0.0161822986602783"
2018/3/9,2:00:00,0.000771169662475586,"0.00257028579711914"
2018/3/9,3:00:00,0.000696468353271484,"0.00141988754272461"
2018/3/9,4:00:00,0.000655231475830078,"0.00124641418457031"
2018/3/9,5:00:00,0.000739889144897461,"0.00142406463623047"
2018/3/9,6:00:00,0.00434688568115234,"0.0235352039337158"
2018/3/9,7:00:00,0.00289885520935059,"0.0183781147003174"
2018/3/9,8:00:00,0.00432694435119629,"0.0197463512420654"
2018/3/9,9:00:00,0.0032478141784668,"0.032037353515625"
2018/3/9,10:00:00,0.000662698745727539,"0.00148237228393555"
2018/3/9,11:00:00,0.00442412376403809,"0.0261790180206299"
2018/3/9,12:00:00,0.00186132431030273,"0.00848062515258789"
2018/3/9,13:00:00,0.00069615364074707,"0.00261691093444824"
2018/3/9,14:00:00,0.00343212127685547,"0.134348659515381"
2018/3/9,15:00:00,0.00737654685974121,"0.314233694076538"
2018/3/9,16:00:00,0.00134902954101563,"0.0137447261810303"
2018/3/9,17:00:00,0.00187530517578125,"0.00445810317993164"
2018/3/9,18:00:00,0.00378534317016602,"0.0177835178375244"
2018/3/9,19:00:00,0.0113397216796875,"0.0940776634216309"
2018/3/9,20:00:00,0.0123743057250977,"0.141361570358276"
2018/3/9,21:00:00,0.011948766708374,"0.143485155105591"
2018/3/9,22:00:00,0.0127624225616455,"0.410993595123291"
2018/3/9,23:00:00,0.0130166912078857,"0.249477033615112"
2018/3/10,0:00:00,0.0124047565460205,"0.158119468688965"
2018/3/10,1:00:00,0.00848184585571289,"0.286312894821167"
2018/3/10,2:00:00,0.0023987865447998,"0.219559898376465"
2018/3/10,3:00:00,0.00073582649230957,"0.00122150421142578"
2018/3/10,4:00:00,0.000684547424316406,"0.00127885818481445"
2018/3/10,5:00:00,0.00112124443054199,"0.00346793174743652"
2018/3/10,6:00:00,0.00247256278991699,"0.00715516090393066"
2018/3/10,7:00:00,0.00615405082702637,"0.0375832176208496"
2018/3/10,8:00:00,0.00521944046020508,"0.0319821262359619"
2018/3/10,9:00:00,0.0100471591949463,"0.0805728626251221"
2018/3/10,10:00:00,0.00492020606994629,"0.0265677356719971"
2018/3/10,11:00:00,0.00904972076416016,"0.0739981460571289"
2018/3/10,12:00:00,0.00611912727355957,"0.0355369186401367"
2018/3/10,13:00:00,0.00881576538085938,"0.14052716255188"
2018/3/10,14:00:00,0.00305257797241211,"0.0286198425292969"
2018/3/10,15:00:00,0.00386412620544434,"0.109851608276367"
2018/3/10,16:00:00,0.00520423889160156,"0.0853376293182373"
2018/3/10,17:00:00,0.00923978805541992,"0.135226926803589"
2018/3/10,18:00:00,0.00457040786743164,"0.0123498439788818"
2018/3/10,19:00:00,0.00755172729492188,"0.0164969635009766"
2018/3/10,20:00:00,0.0132798099517822,"0.0468398475646973"
2018/3/10,21:00:00,0.027404613494873,"0.231999197006226"
2018/3/10,22:00:00,0.0291048240661621,"0.478503112792969"
2018/3/10,23:00:00,0.0323012065887451,"0.56436544418335"
2018/3/11,0:00:00,0.0215623664855957,"0.541626815795898"
2018/3/11,1:00:00,0.0173262977600098,"0.736118755340576"
2018/3/11,2:00:00,0.0026258659362793,"0.0821448421478271"
2018/3/11,3:00:00,0.00213675498962402,"0.0285766410827637"
2018/3/11,4:00:00,0.00396066665649414,"0.00169509887695313"
2018/3/11,5:00:00,0.000961141586303711,"0.00193285942077637"
2018/3/11,6:00:00,0.00308211326599121,"0.0077415657043457"
2018/3/11,7:00:00,0.00588969230651855,"0.0204571914672852"
2018/3/11,8:00:00,0.0098548698425293,"0.0701032447814941"
2018/3/11,9:00:00,0.00961502075195313,"0.153348369598389"
2018/3/11,10:00:00,0.0113435077667236,"0.218631277084351"
2018/3/11,11:00:00,0.00857782363891602,"0.141366271972656"
2018/3/11,12:00:00,0.0168932247161865,"0.12643500328064"
2018/3/11,13:00:00,0.0225991725921631,"0.171405439376831"
2018/3/11,14:00:00,0.0236116313934326,"0.359411754608154"
2018/3/11,15:00:00,0.0317354679107666,"0.268109722137451"
2018/3/11,16:00:00,0.0212225818634033,"0.057229471206665"
2018/3/11,17:00:00,0.0147663402557373,"0.18918288230896"
2018/3/11,18:00:00,0.0113210487365723,"0.0980496883392334"
2018/3/11,19:00:00,0.015899658203125,"0.232140665054321"
2018/3/11,20:00:00,0.0539970779418945,"0.440697450637817"
2018/3/11,21:00:00,0.0570905494689941,"0.371465559005737"
2018/3/11,22:00:00,0.147057762145996,"0.674718723297119"
2018/3/11,23:00:00,0.0421973323822021,"0.50706241607666"
2018/3/12,0:00:00,0.017269458770752,"0.336666765213013"
2018/3/12,1:00:00,0.0082827091217041,"0.0960539436340332"
2018/3/12,2:00:00,0.00203161239624023,"0.00707386016845703"
2018/3/12,3:00:00,0.000911083221435547,"0.00547276496887207"
2018/3/12,4:00:00,0.000659980773925781,"0.00102823257446289"
2018/3/12,5:00:00,0.00215697288513184,"0.00904784202575684"
2018/3/12,6:00:00,0.0047356128692627,"0.0358892059326172"
2018/3/12,7:00:00,0.00753267288208008,"0.0720122146606445"
2018/3/12,8:00:00,0.00668422698974609,"0.053955659866333"
2018/3/12,9:00:00,0.00608332633972168,"0.0326885414123535"
2018/3/12,10:00:00,0.0180418109893799,"0.16666392326355"
2018/3/12,11:00:00,0.0147879791259766,"0.320714149475098"
2018/3/12,12:00:00,0.0114478206634521,"0.254664840698242"
2018/3/12,13:00:00,0.010772705078125,"0.175235624313354"
2018/3/12,14:00:00,0.0311102485656738,"0.119438982009888"
2018/3/12,15:00:00,0.0183785152435303,"0.265127754211426"
2018/3/12,16:00:00,0.0131190013885498,"0.258584594726563"
2018/3/12,17:00:00,0.0475703048706055,"0.386507501602173"
2018/3/12,18:00:00,0.0190230846405029,"0.208569707870483"
2018/3/12,19:00:00,0.0305136299133301,"0.353419351577759"
2018/3/12,20:00:00,0.159267024993896,"0.538860340118408"
2018/3/12,21:00:00,0.240052404403687,"0.439035682678223"
2018/3/12,22:00:00,0.0901541042327881,"0.210536317825317"
2018/3/12,23:00:00,0.00978414535522461,"0.24358941078186"
2018/3/13,0:00:00,0.0196924495697021,"0.375380268096924"
2018/3/13,1:00:00,0.0127622604370117,"0.465299558639526"
2018/3/13,2:00:00,0.00151878356933594,"0.0440892887115479"
2018/3/13,3:00:00,0.00156752586364746,"0.0291589069366455"
2018/3/13,4:00:00,0.00238688468933105,"0.0327974987030029"
2018/3/13,5:00:00,0.00346969604492188,"0.138563928604126"
2018/3/13,6:00:00,0.0030427360534668,"0.0344056510925293"
2018/3/13,7:00:00,0.00824968338012695,"0.0481296539306641"
2018/3/13,8:00:00,0.00509943008422852,"0.100491514205933"
2018/3/13,9:00:00,0.00494762420654297,"0.119438791275024"
2018/3/13,10:00:00,0.00422325134277344,"0.0379742336273193"
2018/3/13,11:00:00,0.00507923126220703,"0.117684860229492"
2018/3/13,12:00:00,0.047858190536499,"0.0413882350921631"
2018/3/13,13:00:00,0.00679159164428711,"0.0297781753540039"
2018/3/13,14:00:00,0.010678129196167,"0.0428908348083496"
2018/3/13,15:00:00,0.011065731048584,"0.184361991882324"
2018/3/13,16:00:00,0.0134649658203125,"0.251610717773438"
2018/3/13,17:00:00,0.00865994453430176,"0.151641836166382"
2018/3/13,18:00:00,0.0111725807189941,"0.0623741149902344"
2018/3/13,19:00:00,0.0577262878417969,"0.0933857440948486"
2018/3/13,20:00:00,0.00893303871154785,"0.076494607925415"
2018/3/13,21:00:00,0.0606100654602051,"0.11862135887146"
2018/3/13,22:00:00,0.0513734245300293,"0.626546325683594"
2018/3/13,23:00:00,0.0213817405700684,"0.350350551605225"
2018/3/14,0:00:00,0.0148964881896973,"0.364616298675537"
2018/3/14,1:00:00,0.00138777732849121,"0.0541043281555176"
2018/3/14,2:00:00,0.000809793472290039,"0.00149686813354492"
2018/3/14,3:00:00,0.00105341911315918,"0.00166024208068848"
2018/3/14,4:00:00,0.00206950187683105,"0.043447151184082"
2018/3/14,5:00:00,0.00174118995666504,"0.0146358489990234"
2018/3/14,6:00:00,0.00348788261413574,"0.0105503082275391"
2018/3/14,7:00:00,0.00589810371398926,"0.0452171516418457"
2018/3/14,8:00:00,0.00605713844299316,"0.036479377746582"
2018/3/14,9:00:00,0.00285625457763672,"0.0181065464019775"
2018/3/14,10:00:00,0.00184816360473633,"0.0058707332611084"
2018/3/14,11:00:00,0.0101422119140625,"0.0167861557006836"
2018/3/14,12:00:00,0.00412985801696777,"0.0312137699127197"
2018/3/14,13:00:00,0.0211837100982666,"0.11709285736084"
2018/3/14,14:00:00,0.0543166446685791,"0.129262037277222"
2018/3/14,15:00:00,0.00829769134521484,"0.0461772537231445"
2018/3/14,16:00:00,0.0159885597229004,"0.110261907577515"
2018/3/14,17:00:00,0.0139436721801758,"0.114736862182617"
2018/3/14,18:00:00,0.0127409648895264,"0.0441505908966064"
2018/3/14,19:00:00,0.0298494148254395,"0.122621879577637"
2018/3/14,20:00:00,0.0186704349517822,"0.0977267551422119"
2018/3/14,21:00:00,0.0664326190948486,"0.18524730682373"
2018/3/14,22:00:00,0.0695701694488525,"0.338970260620117"
2018/3/14,23:00:00,0.0140329074859619,"0.274863166809082"
2018/3/15,0:00:00,0.0656863975524902,"0.176478652954102"
2018/3/15,1:00:00,0.00724224090576172,"0.0300253391265869"
2018/3/15,2:00:00,0.00165246963500977,"0.0153022575378418"
2018/3/15,3:00:00,0.00156758308410645,"0.00253508567810059"
2018/3/15,4:00:00,0.00161937713623047,"0.00544394493103027"
2018/3/15,5:00:00,0.00133781433105469,"0.00494100570678711"
2018/3/15,6:00:00,0.00924178123474121,"0.277262191772461"
2018/3/15,7:00:00,0.0064533519744873,"0.0536063957214355"
2018/3/15,8:00:00,0.00435764312744141,"0.0344082260131836"
2018/3/15,9:00:00,0.00836352348327637,"0.0231772136688232"
2018/3/15,10:00:00,0.0121355819702148,"0.030828971862793"
2018/3/15,11:00:00,0.0304268264770508,"0.0561559772491455"
2018/3/15,12:00:00,0.0266518878936768,"0.0389152812957764"
2018/3/15,13:00:00,0.00215946197509766,"0.0227744102478027"
2018/3/15,14:00:00,0.00286276817321777,"0.0205557537078857"
2018/3/15,15:00:00,0.00677341461181641,"0.117779588699341"
2018/3/15,16:00:00,0.00315865516662598,"0.0178375053405762"
2018/3/15,17:00:00,0.00794216156005859,"0.379623851776123"
2018/3/15,18:00:00,0.00665587425231934,"0.0661205673217773"
2018/3/15,19:00:00,0.0198244571685791,"0.119311046600342"
2018/3/15,20:00:00,0.046580228805542,"0.0975681114196777"
2018/3/15,21:00:00,0.0125776863098145,"0.118676195144653"
2018/3/15,22:00:00,0.0184223747253418,"0.111085901260376"
2018/3/15,23:00:00,0.0185495853424072,"0.301411876678467"
2018/3/16,0:00:00,0.0114705944061279,"0.147137956619263"
2018/3/16,1:00:00,0.00478719711303711,"0.0326693344116211"
2018/3/16,2:00:00,0.00402937889099121,"0.153594427108765"
2018/3/16,3:00:00,0.00176268577575684,"0.00714349746704102"
2018/3/16,4:00:00,0.00197949409484863,"0.00797610282897949"
2018/3/16,5:00:00,0.00169197082519531,"0.0033269214630127"
2018/3/16,6:00:00,0.00351530075073242,"0.0526041507720947"
2018/3/16,7:00:00,0.00549871444702148,"0.0445913982391357"
2018/3/16,8:00:00,0.00333083152770996,"0.0166822052001953"
2018/3/16,9:00:00,0.00147655487060547,"0.00471078872680664"
2018/3/16,10:00:00,0.00301235198974609,"0.00925553321838379"
2018/3/16,11:00:00,0.00290651321411133,"0.00995885848999023"
2018/3/16,12:00:00,0.00288995742797852,"0.00447795867919922"
2018/3/16,13:00:00,0.00421808242797852,"0.10573299407959"
2018/3/16,14:00:00,0.00799755096435547,"0.0314666652679443"
2018/3/16,15:00:00,0.0976136112213135,"0.0748256587982178"
2018/3/16,16:00:00,0.0227079772949219,"0.0671633052825928"
2018/3/16,17:00:00,0.010116548538208,"0.0430394172668457"
2018/3/16,18:00:00,0.00503005981445313,"0.0165233421325684"
2018/3/16,19:00:00,0.00743034362792969,"0.0333377552032471"
2018/3/16,20:00:00,0.0133675289154053,"0.232486371994019"
2018/3/16,21:00:00,0.0239157009124756,"0.262052392959595"
2018/3/16,22:00:00,0.0223410034179688,"0.635419301986694"
2018/3/16,23:00:00,0.00641103744506836,"0.0359487533569336"
2018/3/17,0:00:00,0.0290963268280029,"0.21114013671875"
2018/3/17,1:00:00,0.00254720687866211,"0.0357640743255615"
2018/3/17,2:00:00,0.00105295181274414,"0.00312466621398926"
2018/3/17,3:00:00,0.000824260711669922,"0.00295963287353516"
2018/3/17,4:00:00,0.000920553207397461,"0.00264787673950195"
2018/3/17,5:00:00,0.000982437133789063,"0.0029238224029541"
2018/3/17,6:00:00,0.00349468231201172,"0.0287003707885742"
2018/3/17,7:00:00,0.00583767890930176,"0.0327802753448486"
2018/3/17,8:00:00,0.00859972953796387,"0.232412528991699"
2018/3/17,9:00:00,0.0174089431762695,"0.0688209915161133"
2018/3/17,10:00:00,0.0144840431213379,"0.0694046211242676"
2018/3/17,11:00:00,0.0224210739135742,"0.0573728656768799"
2018/3/17,12:00:00,0.00912672996520996,"0.0634316349029541"
2018/3/17,13:00:00,0.00672035217285156,"0.0740749835968018"
2018/3/17,14:00:00,0.00431074142456055,"0.0690300273895264"
2018/3/17,15:00:00,0.00594000816345215,"0.029926061630249"
2018/3/17,16:00:00,0.00969359397888184,"0.0806708431243896"
2018/3/17,17:00:00,0.00771274566650391,"0.0671114826202393"
2018/3/17,18:00:00,0.0149762439727783,"0.0789006996154785"
2018/3/17,19:00:00,0.020233039855957,"0.0962642097473145"
2018/3/17,20:00:00,0.0381107330322266,"0.0721717071533203"
2018/3/17,21:00:00,0.0333541488647461,"0.240412673950195"
2018/3/17,22:00:00,0.0386363792419434,"0.298186006546021"
2018/3/17,23:00:00,0.0253141212463379,"0.663499021530151"
2018/3/18,0:00:00,0.0102950286865234,"0.268720397949219"
2018/3/18,1:00:00,0.00137021064758301,"0.00362354278564453"
2018/3/18,2:00:00,0.000963630676269531,"0.00129613876342773"
2018/3/18,3:00:00,0.00129500389099121,"0.0254536151885986"
2018/3/18,4:00:00,0.000842370986938477,"0.00227787971496582"
2018/3/18,5:00:00,0.0026006031036377,"0.0225100612640381"
2018/3/18,6:00:00,0.0023164176940918,"0.0161323833465576"
2018/3/18,7:00:00,0.00613866806030273,"0.038495979309082"
2018/3/18,8:00:00,0.00785787582397461,"0.0520742321014404"
2018/3/18,9:00:00,0.0320107936859131,"0.231375770568848"
2018/3/18,10:00:00,0.013885440826416,"0.0441725254058838"
2018/3/18,11:00:00,0.0070408821105957,"0.0255920696258545"
2018/3/18,12:00:00,0.00435009956359863,"0.0332386016845703"
2018/3/18,13:00:00,0.0247502708435059,"0.0369768142700195"
2018/3/18,14:00:00,0.0299709415435791,"0.124611711502075"
2018/3/18,15:00:00,0.00966414451599121,"0.184714050292969"
2018/3/18,16:00:00,0.0111955833435059,"0.0896940994262695"
2018/3/18,17:00:00,0.0509129333496094,"0.131921100616455"
2018/3/18,18:00:00,0.0309876918792725,"0.419900541305542"
2018/3/18,19:00:00,0.0241790771484375,"0.210791521072388"
2018/3/18,20:00:00,0.0112354755401611,"0.0616086196899414"
